"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"1552","C29135","Missouri","MO","Moniteau",1,1,3,2,2,3,4,2,4,2,4,2,3,2,1,1,2,3
"1553","C29137","Missouri","MO","Monroe",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,3
"1554","C29139","Missouri","MO","Montgomery",1,1,3,2,2,3,4,2,4,2,4,2,4,2,1,1,2,3
"1555","C29141","Missouri","MO","Morgan",1,1,3,2,2,3,4,2,3,2,4,3,3,2,1,1,2,3
"1556","C29143","Missouri","MO","New Madrid",1,1,3,2,2,3,3,2,4,2,4,3,3,3,1,1,2,3
"1557","C29145","Missouri","MO","Newton",1,1,3,2,2,4,5,2,4,2,4,4,5,3,1,1,2,2
"1558","C29147","Missouri","MO","Nodaway",1,1,3,3,2,4,4,1,3,2,4,2,4,3,1,1,2,3
"1559","C29149","Missouri","MO","Oregon",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,2
"1560","C29151","Missouri","MO","Osage",1,1,3,2,2,3,4,2,3,2,4,2,4,2,1,1,2,3
"1561","C29153","Missouri","MO","Ozark",1,1,3,2,2,3,3,2,5,2,4,4,4,2,1,1,2,2
"1562","C29155","Missouri","MO","Pemiscot",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"1563","C29157","Missouri","MO","Perry",1,1,3,2,2,3,3,2,3,2,4,3,4,2,1,1,2,2
"1564","C29159","Missouri","MO","Pettis",1,1,3,2,2,4,5,2,3,2,4,2,4,2,1,1,2,3
"1565","C29161","Missouri","MO","Phelps",1,1,3,2,2,3,4,2,4,2,4,3,3,2,1,1,2,3
"1566","C29163","Missouri","MO","Pike",1,1,3,2,2,3,4,2,4,2,4,2,4,2,1,1,2,3
"1567","C29165","Missouri","MO","Platte",1,1,3,2,2,4,5,1,3,2,4,3,5,2,1,1,2,3
"1568","C29167","Missouri","MO","Polk",1,1,3,2,2,4,4,2,3,2,4,4,4,2,1,1,3,2
"1569","C29169","Missouri","MO","Pulaski",1,1,3,2,2,3,4,2,4,2,4,3,4,2,1,1,3,3
"1570","C29171","Missouri","MO","Putnam",1,1,3,2,2,3,3,2,2,2,4,2,3,2,1,1,2,3
"1571","C29173","Missouri","MO","Ralls",1,1,3,2,2,3,3,2,4,2,4,2,4,2,1,1,2,3
"1572","C29175","Missouri","MO","Randolph",1,1,3,2,2,3,4,2,3,2,4,2,3,2,1,1,2,3
"1573","C29177","Missouri","MO","Ray",1,1,3,2,2,4,4,1,3,2,4,2,4,2,1,1,2,3
"1574","C29179","Missouri","MO","Reynolds",1,1,3,2,2,3,4,2,3,2,4,2,3,2,1,1,3,2
"1575","C29181","Missouri","MO","Ripley",1,1,3,2,2,3,3,2,4,2,4,3,3,2,1,1,2,2
"1576","C29183","Missouri","MO","St. Charles",1,1,3,2,2,3,5,2,4,2,4,3,5,2,1,1,2,3
"1577","C29185","Missouri","MO","St. Clair",1,1,3,2,2,4,5,2,3,2,4,3,4,2,1,1,2,3
"1578","C29186","Missouri","MO","Ste. Genevieve",1,1,3,2,2,3,4,2,3,2,4,2,4,2,1,1,2,3
"1579","C29187","Missouri","MO","St. Francois",1,1,3,2,2,3,4,2,3,2,4,2,4,2,1,1,2,2
"1580","C29189","Missouri","MO","St. Louis",1,1,3,2,2,3,5,2,4,2,4,3,5,2,1,1,2,3
"1581","C29195","Missouri","MO","Saline",1,1,3,2,2,3,4,2,3,2,4,4,4,2,1,1,2,3
"1582","C29197","Missouri","MO","Schuyler",1,1,3,2,2,3,3,2,2,2,4,2,3,2,1,1,2,3
"1583","C29199","Missouri","MO","Scotland",1,1,3,2,2,3,3,2,2,2,4,2,4,2,1,1,2,3
"1584","C29201","Missouri","MO","Scott",1,1,3,2,2,3,3,2,4,2,4,3,3,2,1,1,2,3
"1585","C29203","Missouri","MO","Shannon",1,1,3,2,2,3,3,2,3,2,4,3,3,3,1,1,3,2
"1586","C29205","Missouri","MO","Shelby",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,3
"1587","C29207","Missouri","MO","Stoddard",1,1,3,2,2,3,3,2,4,2,4,2,3,3,1,1,2,3
"1588","C29209","Missouri","MO","Stone",1,1,3,2,2,4,3,2,5,2,4,3,5,2,1,1,2,2
"1589","C29211","Missouri","MO","Sullivan",1,1,3,2,2,3,3,2,2,2,4,2,3,2,1,1,2,3
"1590","C29213","Missouri","MO","Taney",1,1,3,2,2,4,3,2,5,2,4,3,4,2,1,1,2,2
"1591","C29215","Missouri","MO","Texas",1,1,3,2,2,3,3,2,4,2,4,3,3,3,1,1,3,2
"1592","C29217","Missouri","MO","Vernon",1,1,3,2,2,4,5,2,3,2,4,3,4,3,1,1,2,3
"1593","C29219","Missouri","MO","Warren",1,1,3,2,2,3,4,2,4,2,4,2,4,2,1,1,2,3
"1594","C29221","Missouri","MO","Washington",1,1,3,2,2,3,4,2,3,2,4,2,4,3,1,1,2,3
"1595","C29223","Missouri","MO","Wayne",1,1,3,2,2,3,3,2,4,2,4,3,3,3,1,1,2,3
"1596","C29225","Missouri","MO","Webster",1,1,3,2,2,4,3,2,4,2,4,4,4,2,1,1,3,3
"1597","C29227","Missouri","MO","Worth",1,1,3,3,2,3,4,2,3,2,4,2,3,2,1,1,2,3
"1598","C29229","Missouri","MO","Wright",1,1,3,2,2,4,3,2,4,2,4,4,4,2,1,1,3,2
"1599","C29510","Missouri","MO","St. Louis",1,1,3,2,2,3,5,2,4,2,4,2,5,2,1,1,2,3
"1600","C30001","Montana","MT","Beaverhead",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1601","C30003","Montana","MT","Big Horn",1,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,3,4
"1602","C30005","Montana","MT","Blaine",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1603","C30007","Montana","MT","Broadwater",1,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1604","C30009","Montana","MT","Carbon",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,3,4
"1605","C30011","Montana","MT","Carter",1,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,3,3
"1606","C30013","Montana","MT","Cascade",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1607","C30015","Montana","MT","Chouteau",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1608","C30017","Montana","MT","Custer",1,1,3,3,2,2,3,1,2,2,3,2,2,2,1,1,3,3
"1609","C30019","Montana","MT","Daniels",1,1,5,3,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1610","C30021","Montana","MT","Dawson",1,1,4,3,2,3,2,1,2,2,3,2,2,2,1,1,2,3
"1611","C30023","Montana","MT","Deer Lodge",2,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1612","C30025","Montana","MT","Fallon",1,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,2,3
"1613","C30027","Montana","MT","Fergus",1,1,3,3,2,2,2,1,2,2,2,2,2,3,1,1,2,5
"1614","C30029","Montana","MT","Flathead",2,1,4,3,2,2,2,1,2,3,2,2,2,2,1,1,3,5
"1615","C30031","Montana","MT","Gallatin",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1616","C30033","Montana","MT","Garfield",1,1,3,3,2,2,3,1,2,2,2,2,2,2,1,1,3,3
"1617","C30035","Montana","MT","Glacier",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1618","C30037","Montana","MT","Golden Valley",1,1,3,4,2,3,2,1,2,2,2,2,2,2,1,1,2,3
"1619","C30039","Montana","MT","Granite",2,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,4,5
"1620","C30041","Montana","MT","Hill",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1621","C30043","Montana","MT","Jefferson",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1622","C30045","Montana","MT","Judith Basin",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1623","C30047","Montana","MT","Lake",2,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1624","C30049","Montana","MT","Lewis and Clark",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,3,5
"1625","C30051","Montana","MT","Liberty",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1626","C30053","Montana","MT","Lincoln",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,3,4
"1627","C30055","Montana","MT","McCone",1,1,4,3,2,3,3,1,2,2,2,2,2,2,1,1,2,3
"1628","C30057","Montana","MT","Madison",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1629","C30059","Montana","MT","Meagher",1,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1630","C30061","Montana","MT","Mineral",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,3,5
"1631","C30063","Montana","MT","Missoula",2,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,4,5
"1632","C30065","Montana","MT","Musselshell",1,1,3,4,2,3,2,1,2,2,2,2,2,2,1,1,3,3
"1633","C30067","Montana","MT","Park",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1634","C30069","Montana","MT","Petroleum",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,3,3
"1635","C30071","Montana","MT","Phillips",1,1,4,3,2,2,2,1,2,2,2,3,2,2,1,1,2,3
"1636","C30073","Montana","MT","Pondera",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1637","C30075","Montana","MT","Powder River",1,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,4,3
"1638","C30077","Montana","MT","Powell",2,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,4,4
"1639","C30079","Montana","MT","Prairie",1,1,3,3,2,3,3,1,2,2,3,2,2,2,1,1,2,3
"1640","C30081","Montana","MT","Ravalli",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,5,5
"1641","C30083","Montana","MT","Richland",1,1,4,3,2,3,2,1,2,2,3,2,2,2,1,1,2,3
"1642","C30085","Montana","MT","Roosevelt",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1643","C30087","Montana","MT","Rosebud",1,1,3,3,2,2,3,1,2,2,3,2,2,2,1,1,3,3
"1644","C30089","Montana","MT","Sanders",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1645","C30091","Montana","MT","Sheridan",1,1,5,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1646","C30093","Montana","MT","Silver Bow",2,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1647","C30095","Montana","MT","Stillwater",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1648","C30097","Montana","MT","Sweet Grass",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1649","C30099","Montana","MT","Teton",1,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1650","C30101","Montana","MT","Toole",1,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1651","C30103","Montana","MT","Treasure",1,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,3,3
"1652","C30105","Montana","MT","Valley",1,1,5,3,2,2,2,1,2,2,2,3,2,2,1,1,2,3
"1653","C30107","Montana","MT","Wheatland",1,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1654","C30109","Montana","MT","Wibaux",1,1,3,2,2,3,2,1,2,2,3,2,2,2,1,1,2,3
"1655","C30111","Montana","MT","Yellowstone",1,1,3,4,2,3,2,1,2,2,2,2,2,2,1,1,3,3
"1656","C31001","Nebraska","NE","Adams",1,1,3,3,2,4,2,1,3,2,3,2,4,3,1,1,2,3
"1657","C31003","Nebraska","NE","Antelope",1,1,3,2,2,4,2,1,3,2,3,2,3,3,1,1,2,3
"1658","C31005","Nebraska","NE","Arthur",1,1,3,3,2,4,2,1,2,2,3,2,3,2,1,1,3,3
"1659","C31007","Nebraska","NE","Banner",1,1,3,4,2,3,2,1,2,2,3,2,2,3,1,1,2,3
"1660","C31009","Nebraska","NE","Blaine",1,1,3,3,2,4,2,1,2,2,3,2,2,2,1,1,2,3
"1661","C31011","Nebraska","NE","Boone",1,1,3,2,2,4,2,1,3,2,3,2,3,5,1,1,2,3
"1662","C31013","Nebraska","NE","Box Butte",1,1,4,4,2,3,2,1,2,2,3,2,2,3,1,1,2,3
"1663","C31015","Nebraska","NE","Boyd",1,1,3,3,2,3,2,1,3,2,3,2,3,2,1,1,2,3
"1664","C31017","Nebraska","NE","Brown",1,1,3,3,2,3,2,1,2,2,3,2,2,3,1,1,2,3
"1665","C31019","Nebraska","NE","Buffalo",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1666","C31021","Nebraska","NE","Burt",1,1,3,2,2,4,3,1,3,2,3,2,4,2,1,1,2,3
"1667","C31023","Nebraska","NE","Butler",1,1,3,2,2,4,3,1,3,2,3,2,4,3,1,1,2,3
"1668","C31025","Nebraska","NE","Cass",1,1,3,2,2,4,3,1,3,2,4,3,4,2,1,1,2,3
"1669","C31027","Nebraska","NE","Cedar",1,1,3,2,2,4,2,1,3,2,3,2,3,3,1,1,2,3
"1670","C31029","Nebraska","NE","Chase",1,1,3,4,2,4,2,1,2,2,3,2,3,4,1,1,2,3
"1671","C31031","Nebraska","NE","Cherry",1,1,4,3,2,3,2,1,2,2,3,2,2,5,1,1,3,3
"1672","C31033","Nebraska","NE","Cheyenne",1,1,3,4,2,4,2,1,2,2,3,2,2,4,1,1,2,3
"1673","C31035","Nebraska","NE","Clay",1,1,3,2,2,4,3,1,3,2,3,2,4,3,1,1,2,3
"1674","C31037","Nebraska","NE","Colfax",1,1,3,2,2,4,2,1,3,2,3,2,4,2,1,1,2,3
"1675","C31039","Nebraska","NE","Cuming",1,1,3,2,2,4,2,1,3,2,3,2,4,2,1,1,2,3
"1676","C31041","Nebraska","NE","Custer",1,1,3,3,2,4,2,1,2,2,3,2,3,5,1,1,2,3
"1677","C31043","Nebraska","NE","Dakota",1,1,3,2,2,4,3,1,3,2,3,2,4,2,1,1,2,3
"1678","C31045","Nebraska","NE","Dawes",1,1,4,4,2,3,2,1,2,2,3,2,2,3,1,1,3,4
"1679","C31047","Nebraska","NE","Dawson",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1680","C31049","Nebraska","NE","Deuel",1,1,3,3,2,4,2,1,2,2,3,2,3,2,1,1,2,3
"1681","C31051","Nebraska","NE","Dixon",1,1,3,2,2,4,3,1,3,2,3,2,3,2,1,1,2,3
"1682","C31053","Nebraska","NE","Dodge",1,1,3,2,2,4,3,1,3,2,3,2,4,2,1,1,2,3
"1683","C31055","Nebraska","NE","Douglas",1,1,3,2,2,4,3,1,3,2,4,2,4,2,1,1,2,3
"1684","C31057","Nebraska","NE","Dundy",1,1,3,3,2,4,2,1,2,2,3,2,3,4,1,1,2,3
"1685","C31059","Nebraska","NE","Fillmore",1,1,3,2,2,4,3,1,3,2,3,2,4,3,1,1,2,3
"1686","C31061","Nebraska","NE","Franklin",1,1,3,3,2,4,2,1,3,2,3,2,4,3,1,1,2,3
"1687","C31063","Nebraska","NE","Frontier",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1688","C31065","Nebraska","NE","Furnas",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1689","C31067","Nebraska","NE","Gage",1,1,3,2,2,4,3,1,4,2,4,2,4,3,1,1,2,3
"1690","C31069","Nebraska","NE","Garden",1,1,3,4,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"1691","C31071","Nebraska","NE","Garfield",1,1,3,3,2,4,2,1,3,2,3,2,2,2,1,1,2,3
"1692","C31073","Nebraska","NE","Gosper",1,1,3,3,2,4,2,1,2,2,3,2,3,2,1,1,2,3
"1693","C31075","Nebraska","NE","Grant",1,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,3,3
"1694","C31077","Nebraska","NE","Greeley",1,1,3,3,2,4,2,1,3,2,3,2,3,3,1,1,2,3
"1695","C31079","Nebraska","NE","Hall",1,1,3,3,2,4,2,1,3,2,3,2,3,3,1,1,2,3
"1696","C31081","Nebraska","NE","Hamilton",1,1,3,3,2,4,2,1,3,2,3,2,4,3,1,1,2,3
"1697","C31083","Nebraska","NE","Harlan",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1698","C31085","Nebraska","NE","Hayes",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1699","C31087","Nebraska","NE","Hitchcock",1,1,3,4,2,4,2,1,2,2,3,2,4,3,1,1,2,3
"1700","C31089","Nebraska","NE","Holt",1,1,3,3,2,3,2,1,3,2,3,2,2,4,1,1,2,3
"1701","C31091","Nebraska","NE","Hooker",1,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,2,3
"1702","C31093","Nebraska","NE","Howard",1,1,3,3,2,4,2,1,3,2,3,2,3,3,1,1,2,3
"1703","C31095","Nebraska","NE","Jefferson",1,1,3,2,2,4,3,1,4,2,4,2,4,3,1,1,2,3
"1704","C31097","Nebraska","NE","Johnson",1,1,3,2,2,4,3,1,3,2,4,2,4,2,1,1,2,3
"1705","C31099","Nebraska","NE","Kearney",1,1,3,3,2,4,2,1,2,2,3,2,4,3,1,1,2,3
"1706","C31101","Nebraska","NE","Keith",1,1,3,4,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1707","C31103","Nebraska","NE","Keya Paha",1,1,3,3,2,3,2,1,2,2,3,2,3,2,1,1,2,3
"1708","C31105","Nebraska","NE","Kimball",1,1,3,3,2,4,2,1,2,2,3,2,2,3,1,1,2,3
"1709","C31107","Nebraska","NE","Knox",1,1,3,2,2,3,2,1,3,2,3,2,3,3,1,1,2,3
"1710","C31109","Nebraska","NE","Lancaster",1,1,3,2,2,4,3,1,3,2,4,2,4,3,1,1,2,3
"1711","C31111","Nebraska","NE","Lincoln",1,1,3,3,2,4,2,1,2,2,3,2,3,5,1,1,2,3
"1712","C31113","Nebraska","NE","Logan",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1713","C31115","Nebraska","NE","Loup",1,1,3,3,2,4,2,1,2,2,3,2,2,2,1,1,2,3
"1714","C31117","Nebraska","NE","McPherson",1,1,3,3,2,4,2,1,2,2,3,2,3,2,1,1,2,3
"1715","C31119","Nebraska","NE","Madison",1,1,3,2,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1716","C31121","Nebraska","NE","Merrick",1,1,3,2,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1717","C31123","Nebraska","NE","Morrill",1,1,3,4,2,3,2,1,2,2,3,2,2,3,1,1,2,3
"1718","C31125","Nebraska","NE","Nance",1,1,3,2,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1719","C31127","Nebraska","NE","Nemaha",1,1,3,2,2,4,3,1,3,2,4,3,4,2,1,1,2,3
"1720","C31129","Nebraska","NE","Nuckolls",1,1,3,2,2,4,3,1,3,2,3,2,4,3,1,1,2,3
"1721","C31131","Nebraska","NE","Otoe",1,1,3,2,2,4,3,1,3,2,4,3,4,3,1,1,2,3
"1722","C31133","Nebraska","NE","Pawnee",1,1,3,2,2,4,3,1,3,2,4,2,4,2,1,1,2,3
"1723","C31135","Nebraska","NE","Perkins",1,1,3,4,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1724","C31137","Nebraska","NE","Phelps",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"1725","C31139","Nebraska","NE","Pierce",1,1,3,2,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1726","C31141","Nebraska","NE","Platte",1,1,3,2,2,4,2,1,3,2,3,2,3,3,1,1,2,3
"1727","C31143","Nebraska","NE","Polk",1,1,3,2,2,4,2,1,3,2,3,2,4,2,1,1,2,3
"1728","C31145","Nebraska","NE","Red Willow",1,1,3,3,2,4,2,1,2,2,3,2,4,3,1,1,2,3
"1729","C31147","Nebraska","NE","Richardson",1,1,3,2,2,4,3,1,3,2,4,3,4,2,1,1,2,3
"1730","C31149","Nebraska","NE","Rock",1,1,3,3,2,3,2,1,2,2,3,2,2,3,1,1,2,3
"1731","C31151","Nebraska","NE","Saline",1,1,3,2,2,4,3,1,3,2,4,3,4,3,1,1,2,3
"1732","C31153","Nebraska","NE","Sarpy",1,1,3,2,2,4,3,1,3,2,4,2,4,2,1,1,2,3
"1733","C31155","Nebraska","NE","Saunders",1,1,3,2,2,4,3,1,3,2,3,3,4,3,1,1,2,3
"1734","C31157","Nebraska","NE","Scotts Bluff",1,1,3,4,2,3,2,1,2,2,3,2,2,3,1,1,2,3
"1735","C31159","Nebraska","NE","Seward",1,1,3,2,2,4,3,1,3,2,3,2,4,3,1,1,2,3
"1736","C31161","Nebraska","NE","Sheridan",1,1,4,3,2,3,2,1,2,2,3,2,2,4,1,1,3,4
"1737","C31163","Nebraska","NE","Sherman",1,1,3,3,2,4,2,1,2,2,3,2,3,2,1,1,2,3
"1738","C31165","Nebraska","NE","Sioux",1,1,4,4,2,3,2,1,2,2,3,2,2,4,1,1,3,4
"1739","C31167","Nebraska","NE","Stanton",1,1,3,2,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1740","C31169","Nebraska","NE","Thayer",1,1,3,2,2,4,3,1,3,2,4,2,4,3,1,1,2,3
"1741","C31171","Nebraska","NE","Thomas",1,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,2,3
"1742","C31173","Nebraska","NE","Thurston",1,1,3,2,2,4,2,1,3,2,3,2,4,2,1,1,2,3
"1743","C31175","Nebraska","NE","Valley",1,1,3,3,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1744","C31177","Nebraska","NE","Washington",1,1,3,2,2,4,3,1,3,2,3,2,4,2,1,1,2,3
"1745","C31179","Nebraska","NE","Wayne",1,1,3,2,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1746","C31181","Nebraska","NE","Webster",1,1,3,3,2,4,2,1,3,2,3,2,4,3,1,1,2,3
"1747","C31183","Nebraska","NE","Wheeler",1,1,3,3,2,4,2,1,3,2,3,2,3,2,1,1,2,3
"1748","C31185","Nebraska","NE","York",1,1,3,2,2,4,3,1,3,2,3,2,4,3,1,1,2,3
"1749","C32001","Nevada","NV","Churchill",1,1,3,5,2,2,2,1,2,2,2,2,2,2,1,1,2,2
"1750","C32003","Nevada","NV","Clark",1,1,3,3,2,2,5,1,1,2,2,5,2,2,1,1,4,2
"1751","C32005","Nevada","NV","Douglas",2,1,3,4,2,2,2,1,1,2,2,2,2,2,1,2,4,3
"1752","C32007","Nevada","NV","Elko",1,1,3,4,2,2,2,1,1,2,2,2,2,3,1,1,5,3
"1753","C32009","Nevada","NV","Esmeralda",1,1,3,4,2,2,3,1,1,2,2,2,2,2,1,2,2,2
"1754","C32011","Nevada","NV","Eureka",1,1,3,5,2,2,2,1,1,2,2,2,2,2,1,1,4,3
"1755","C32013","Nevada","NV","Humboldt",1,1,3,5,2,2,3,1,1,2,2,2,2,2,1,1,5,2
"1756","C32015","Nevada","NV","Lander",1,1,3,5,2,2,2,1,1,2,2,2,2,2,1,1,4,3
"1757","C32017","Nevada","NV","Lincoln",1,1,3,4,2,2,3,1,1,2,2,3,2,2,1,1,3,3
"1758","C32019","Nevada","NV","Lyon",1,1,3,5,2,2,2,1,2,2,2,2,2,2,1,2,3,2
"1759","C32021","Nevada","NV","Mineral",1,1,3,5,2,2,2,1,1,4,2,2,2,2,1,2,2,2
"1760","C32023","Nevada","NV","Nye",1,1,3,4,2,2,3,1,1,2,2,2,2,2,1,1,2,3
"1761","C32027","Nevada","NV","Pershing",1,1,3,5,2,2,2,1,2,2,2,2,2,2,1,1,3,2
"1762","C32029","Nevada","NV","Storey",1,1,3,4,2,2,2,1,1,4,2,2,2,2,1,1,4,3
"1763","C32031","Nevada","NV","Washoe",2,1,3,5,2,2,2,1,2,2,2,2,2,2,1,1,4,3
"1764","C32033","Nevada","NV","White Pine",1,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,2,3
"1765","C32510","Nevada","NV","Carson City",2,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,3,3
"1766","C33001","New Hampshire","NH","Belknap",1,1,3,2,2,3,2,2,5,2,2,2,2,2,1,1,2,4
"1767","C33003","New Hampshire","NH","Carroll",1,1,3,2,2,2,2,2,4,2,2,3,2,2,1,1,2,4
"1768","C33005","New Hampshire","NH","Cheshire",1,1,3,2,2,3,2,2,5,2,2,2,2,2,1,1,2,4
"1769","C33007","New Hampshire","NH","Coos",2,1,4,2,2,2,2,2,2,2,2,3,2,2,1,1,2,5
"1770","C33009","New Hampshire","NH","Grafton",1,1,3,2,2,2,2,2,3,2,2,4,2,2,1,1,2,4
"1771","C33011","New Hampshire","NH","Hillsborough",1,1,3,2,2,3,2,3,5,2,2,2,2,2,1,1,2,4
"1772","C33013","New Hampshire","NH","Merrimack",1,1,3,2,2,3,2,2,5,2,2,3,2,2,1,1,2,4
"1773","C33015","New Hampshire","NH","Rockingham",1,5,3,2,2,3,2,3,5,2,2,2,2,2,1,1,2,4
"1774","C33017","New Hampshire","NH","Strafford",1,4,3,2,2,2,2,3,5,2,2,2,2,2,1,1,2,4
"1775","C33019","New Hampshire","NH","Sullivan",1,1,3,2,2,3,2,2,3,2,2,2,2,2,1,1,2,4
"1776","C34001","New Jersey","NJ","Atlantic",1,4,3,2,2,2,2,3,2,2,3,3,4,2,1,1,3,3
"1777","C34003","New Jersey","NJ","Bergen",1,4,3,2,2,3,3,3,3,2,3,5,4,2,1,1,2,3
"1778","C34005","New Jersey","NJ","Burlington",1,4,3,2,2,2,4,3,3,2,3,3,4,2,1,1,2,3
"1779","C34007","New Jersey","NJ","Camden",1,4,3,2,2,2,5,3,3,2,3,3,5,2,1,1,2,3
"1780","C34009","New Jersey","NJ","Cape May",1,4,3,2,2,2,2,3,2,2,3,2,3,2,1,1,3,3
"1781","C34011","New Jersey","NJ","Cumberland",1,4,3,2,2,2,2,3,3,2,3,3,4,2,1,1,2,3
"1782","C34013","New Jersey","NJ","Essex",1,4,3,2,2,3,3,3,3,2,3,3,5,2,1,1,2,3
"1783","C34015","New Jersey","NJ","Gloucester",1,4,3,2,2,3,5,3,3,2,3,3,5,2,1,1,2,3
"1784","C34017","New Jersey","NJ","Hudson",1,4,3,2,2,3,3,3,3,2,3,3,5,2,1,1,2,3
"1785","C34019","New Jersey","NJ","Hunterdon",1,1,3,2,2,3,3,2,4,2,3,3,5,2,1,1,2,3
"1786","C34021","New Jersey","NJ","Mercer",1,5,3,2,2,3,5,3,4,2,3,3,5,2,1,1,2,3
"1787","C34023","New Jersey","NJ","Middlesex",1,4,3,2,2,3,3,3,4,2,3,3,5,2,1,1,2,3
"1788","C34025","New Jersey","NJ","Monmouth",1,4,3,2,2,3,3,4,3,2,3,3,5,2,1,1,2,3
"1789","C34027","New Jersey","NJ","Morris",1,1,3,2,2,3,3,2,3,2,3,4,5,2,1,1,2,3
"1790","C34029","New Jersey","NJ","Ocean",1,4,3,2,2,2,3,4,3,2,3,3,4,2,1,1,2,3
"1791","C34031","New Jersey","NJ","Passaic",1,2,3,2,2,3,3,2,3,2,3,3,5,2,1,1,2,3
