NRI_ID,STATE,STATEABBRV,COUNTY,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ
C49057,Utah,UT,Weber,0.216666667,-9999,0.119897949,45.69569925,0.005116687,0.358281915,0.404676033,-9999,0.016775057,0.071244208,12.16258933,0.75,1.101983755,0.0446266,-9999,-9999,0.003009135,13.61401767
C50001,Vermont,VT,Addison,-9999,-9999,0.882194963,0,0.000740244,1.458997917,0.079025495,0.035598426,0.326301933,0.010000006,18.66919492,2.333333333,0.951546062,0.044735771,-9999,-9999,8.89E-05,6.812483467
C50003,Vermont,VT,Bennington,-9999,-9999,1.114879989,0,0.000344752,2.775952169,0.123876995,0.064407851,0.605592474,0.01000628,23.14470221,1.666666667,1.355549476,0.130616212,-9999,-9999,1.00E-05,9.228654514
C50005,Vermont,VT,Caledonia,-9999,-9999,1.486828128,0,0.000511461,1.218550507,0,0.045532638,0.439246843,0.01,11.71397901,1.833333333,0.680061278,0.050098515,-9999,-9999,1.00E-05,7.805529756
C50007,Vermont,VT,Chittenden,-9999,-9999,0.886911806,0,0.00096109,1.186834768,0.082772522,0.026212534,0.332584327,0.01,19.8558291,2.416666667,0.794429733,0.020064863,-9999,-9999,5.57E-05,6.497912377
C50009,Vermont,VT,Essex,-9999,-9999,2.050344753,0,0.000478472,0.88652632,0,0.043303773,0.284587924,0.01000008,11.00898351,0.791666667,0.49599992,0.043218159,-9999,-9999,1.00E-05,7.89157888
C50011,Vermont,VT,Franklin,-9999,-9999,1.007261398,0,0.000908151,0.906577652,0.075167682,0.02127825,0.472026777,0.023660226,16.58827067,1.916666667,0.602256281,0.021500863,-9999,-9999,1.13E-05,6.54817443
C50013,Vermont,VT,Grand Isle,-9999,-9999,0.743671377,0,0.001722282,0.988565472,0.123937706,0.021765065,0.461416228,0.010055671,19.04019837,0.5,0.666871788,0.003163369,-9999,-9999,8.73E-05,4.957951455
C50015,Vermont,VT,Lamoille,-9999,-9999,1.436914658,0,0.000611779,1.209850028,6.73E-06,0.028911219,0.242711858,0.010004398,15.44531226,1.791666667,0.758007895,0.021023097,-9999,-9999,1.00E-05,8.743997432
C50017,Vermont,VT,Orange,-9999,-9999,0.806541295,0,0.000532514,1.601841726,2.74E-05,0.052603823,0.431452499,0.02292912,13.08263694,1.125,0.888840918,0.051828492,-9999,-9999,1.00E-05,7.315129826
C50019,Vermont,VT,Orleans,-9999,-9999,1.548768037,0,0.000498865,0.882152914,0,0.030290259,0.265061514,0.01,13.77112808,1.916666667,0.540324877,0.030318454,-9999,-9999,1.00E-05,8.549438571
C50021,Vermont,VT,Rutland,-9999,-9999,0.79943301,0,0.000492513,1.895330419,0.075815727,0.048529296,0.471579108,0.013288016,19.49354385,2.291666667,1.070679724,0.092481408,-9999,-9999,1.18E-05,6.993510726
C50023,Vermont,VT,Washington,-9999,-9999,1.11430152,0,0.000568788,1.422630806,0,0.044041996,0.246523228,0.020715781,14.38396575,2.333333333,0.869565148,0.040785099,-9999,-9999,1.00E-05,8.171510942
C50025,Vermont,VT,Windham,-9999,-9999,1.017601676,0,0.000361185,2.750195857,0.039515194,0.06377241,1.155349099,0.020364905,16.96960785,1.791666667,1.245005934,0.160616206,-9999,-9999,1.18E-05,9.079186192
C50027,Vermont,VT,Windsor,-9999,-9999,0.684275828,0,0.000477955,1.892993292,0.123824442,0.052166441,0.608148964,0.013538747,13.62265188,1.708333333,0.959460796,0.109965453,-9999,-9999,1.00E-05,7.704915447
C51001,Virginia,VA,Accomack,-9999,3.691921082,0,1.387803665,0.000489024,1.282902872,0.918217615,0.385304026,0.426503109,0.015388637,65.83990594,0.541666667,1.101277444,0.118607742,-9999,-9999,0.001433705,2.172539353
C51003,Virginia,VA,Albemarle,-9999,-9999,0.137010346,4.495651073,0.000397196,2.628829575,0.425201991,0.071809231,0.88792199,0.01,50.46659614,3.125,3.141080126,0.215284841,-9999,-9999,0.000729226,3.421858283
C51005,Virginia,VA,Alleghany,-9999,-9999,0.308950095,1.853469175,0.000304255,3.227274398,0,0.022149066,0.453686924,0.024223764,32.46018458,1.125,2.319650242,0.055141121,-9999,-9999,0.000266207,3.774026999
C51007,Virginia,VA,Amelia,-9999,-9999,0,8.239034877,0.000583641,2.482551692,0.685286055,0.108920443,1.314394796,0.01,60.53744591,0.25,1.706697543,0.17320183,-9999,-9999,2.64E-05,1.990442619
C51009,Virginia,VA,Amherst,-9999,-9999,0.062030603,6.731426961,0.000266794,3.211797961,2.01E-05,0.065152808,1.380136818,0.010380762,47.17141234,1.166666667,2.97363908,0.122530423,-9999,-9999,0.000787197,3.842221283
C51011,Virginia,VA,Appomattox,-9999,-9999,2.25E-06,8.27386155,0.000307988,3.146253937,0.24768027,0.075974519,1.804280075,0.01,51.40363449,1.041666667,2.869235981,0.09774019,-9999,-9999,0.000424144,2.919039783
C51013,Virginia,VA,Arlington,-9999,3.762,0.061523995,2.835196273,0.000186641,4.166833741,1.040386688,0.098499304,0.545971774,0.01,61.49994907,1.083333333,7.84985104,0.019870364,-9999,-9999,1.18E-05,2.687227525
C51015,Virginia,VA,Augusta,-9999,-9999,0.143690617,2.929922241,0.000227387,2.263452369,0.122475721,0.052096697,0.707130235,0.01,33.74676804,2.5,2.639688154,0.201796565,-9999,-9999,0.002730986,4.140751128
C51017,Virginia,VA,Bath,-9999,-9999,0.495623517,2.197618955,0.000225726,2.521927146,0.000172897,0.026720159,0.395687738,0.052816905,31.84807613,1.125,2.049121591,0.047683643,-9999,-9999,0.000747356,3.96915448
C51019,Virginia,VA,Bedford,-9999,-9999,3.03E-05,6.635281504,0.000276371,3.864595741,1.73E-05,0.063250425,1.504533377,0.01685185,46.02169563,1.583333333,3.209211088,0.143190134,-9999,-9999,0.001093277,3.47017927
C51021,Virginia,VA,Bland,-9999,-9999,0.309597523,1.902494827,0.000560237,3.689980242,0,0.016391856,0.476789208,0.01,30.70116322,0.791666667,1.997962175,0.037684991,-9999,-9999,0.000215236,4.024767802
C51023,Virginia,VA,Botetourt,-9999,-9999,0.123912327,2.969777575,0.000303369,3.581606239,0,0.031067476,0.607322736,0.042082601,41.38214514,1.666666667,2.684923273,0.079751436,-9999,-9999,0.000474085,3.531124445
C51025,Virginia,VA,Brunswick,-9999,-9999,0,9.837683026,0.000278111,2.822105786,0.619428469,0.160759783,1.18475966,0.01,60.87671462,0.416666667,0.903251911,0.271258107,-9999,-9999,2.32E-05,1.300815732
C51027,Virginia,VA,Buchanan,-9999,-9999,0.061919505,5.593624222,0.000526403,3.351941588,0,0.024810259,0.213762312,0.038095455,54.52384291,1.625,2.764341555,0.050990503,-9999,-9999,0.007904221,2.352941176
C51029,Virginia,VA,Buckingham,-9999,-9999,0.000184525,8.82190512,0.000470608,2.848647655,0.248678167,0.08180492,1.312811424,0.01,50.87697552,1.625,2.655608968,0.224844592,-9999,-9999,0.000220928,2.854875785
C51031,Virginia,VA,Campbell,-9999,-9999,0,8.091255933,0.000250348,3.702552027,4.13E-05,0.074068807,1.840120092,0.01,47.53648928,1.75,2.934065562,0.117254656,-9999,-9999,0.00041943,3.031192983
C51033,Virginia,VA,Caroline,-9999,3.76,2.95E-07,4.830093667,0.000473572,3.308670668,0.681331998,0.096600072,0.663445962,0.01,49.86552007,0.5,4.137735265,0.351405337,-9999,-9999,1.03E-05,2.168535246
C51035,Virginia,VA,Carroll,-9999,-9999,0.247494594,7.145303836,0.000490053,4.878979766,0,0.025691029,0.703509174,0.023329147,42.22639915,1.916666667,2.869315877,0.09289689,-9999,-9999,4.99E-05,3.031808778
C51036,Virginia,VA,Charles City,-9999,3.687000001,0,4.046585074,0.000392384,2.502073244,0.792375468,0.193532385,1.404433098,0.010617893,75.56651935,0.458333333,0.788721249,0.108588665,-9999,-9999,1.19E-05,1.516762785
C51037,Virginia,VA,Charlotte,-9999,-9999,0,9.649172992,0.000270611,3.362644424,0.309597523,0.096819278,1.497538741,0.01,53.61851122,2.083333333,2.231418102,0.168665976,-9999,-9999,4.95E-05,2.29118575
C51041,Virginia,VA,Chesterfield,-9999,3.687000001,0,6.521903399,0.000544968,2.367455904,0.673507129,0.132299546,1.36800872,0.01,64.79717532,0.875,1.272860264,0.225818228,-9999,-9999,1.10E-05,1.85618451
C51043,Virginia,VA,Clarke,-9999,-9999,0.186133738,3.22057902,0.000232748,4.082746295,0.434088578,0.093507101,0.580702799,0.01,38.07718751,1.5,7.001760486,0.111816421,-9999,-9999,0.001375355,3.661178739
C51045,Virginia,VA,Craig,-9999,-9999,0.309683718,2.227272727,0.000399548,3.79452713,0,0.022951201,0.46117551,0.01,32.41537182,0.583333333,2.551522633,0.043175821,-9999,-9999,8.19E-05,3.345006461
C51047,Virginia,VA,Culpeper,-9999,-9999,0.062044614,3.111599039,0.00032473,3.615757263,0.743729003,0.088506338,0.634786838,0.01,54.07601047,2.958333333,5.574185415,0.214655547,-9999,-9999,0.000676137,2.665627347
C51049,Virginia,VA,Cumberland,-9999,-9999,0,9.004497472,0.000634652,2.716562217,0.619195046,0.087662907,1.080034156,0.01,54.04574763,0.333333333,2.432962842,0.125627132,-9999,-9999,8.72E-05,2.229102167
C51051,Virginia,VA,Dickenson,-9999,-9999,0.062071193,7.650415647,0.00056585,3.233189453,0,0.023376775,0.135781826,0.01,50.35333569,1.291666667,3.428778267,0.039737951,-9999,-9999,0.014920338,2.292516881
C51053,Virginia,VA,Dinwiddie,-9999,-9999,0,7.234309066,0.000395675,2.511563792,0.620385303,0.1516488,1.242783926,0.01,61.11158184,0.5,1.02646535,0.268819838,-9999,-9999,1.78E-05,1.488288488
C51057,Virginia,VA,Essex,-9999,3.686476273,0,4.263363911,0.000400598,3.174167446,0.741312406,0.143923602,0.902696699,0.010887336,65.66511707,0.375,3.60058532,0.16919859,-9999,-9999,2.90E-05,2.493240473
C51059,Virginia,VA,Fairfax,-9999,3.762,0.061842787,2.360747588,0.000223159,4.220384167,0.988380859,0.094579748,0.567235475,0.010220062,59.93150838,4.75,7.605766193,0.295614899,-9999,-9999,1.17E-05,2.779269562
C51061,Virginia,VA,Fauquier,-9999,-9999,0.096035131,2.758405517,0.000247646,3.880116051,0.708927494,0.090869563,0.640088541,0.01,53.57743773,2.583333333,6.563098825,0.39718174,-9999,-9999,0.000557577,2.998719236
C51063,Virginia,VA,Floyd,-9999,-9999,0.248177042,5.365447684,0.000441374,4.884587107,0,0.045286125,0.794293848,0.01,37.0886341,0.708333333,3.132228649,0.077898623,-9999,-9999,0.000172298,3.536373516
C51065,Virginia,VA,Fluvanna,-9999,-9999,8.58E-05,6.873020548,0.000601838,2.834964142,0.61928859,0.087655817,0.699917658,0.01,55.12025221,0.25,2.983724546,0.123913802,-9999,-9999,0.000241888,2.602128375
C51067,Virginia,VA,Franklin,-9999,-9999,4.65E-05,7.145062281,0.000339699,4.676541851,2.93E-06,0.064996513,1.177318307,0.019965846,46.02082483,2.375,3.305470301,0.13612459,-9999,-9999,0.00043977,3.34539973
C51069,Virginia,VA,Frederick,-9999,-9999,0.185468471,3.476378714,0.000181331,3.015450689,0.309112759,0.058690458,0.366506888,0.013680652,37.31874971,2.625,4.71079119,0.207291068,-9999,-9999,0.001060595,4.203950653
C51071,Virginia,VA,Giles,-9999,-9999,0.309601362,1.430437213,0.00051147,4.155554415,0,0.011688361,0.37420629,0.070069285,33.63746298,1.666666667,2.402485881,0.043795022,-9999,-9999,2.74E-05,3.281785573
C51073,Virginia,VA,Gloucester,-9999,3.687,0,2.863636364,0.00031757,2.51740577,1.048372029,0.234046385,1.458837656,0.011978248,82.60019296,0.333333333,1.206235363,0.120738296,-9999,-9999,1.73E-05,1.280865336
C51075,Virginia,VA,Goochland,-9999,-9999,0,6.593276646,0.000735505,2.726483349,0.688998689,0.087662907,0.943955949,0.01,53.72009685,0.208333333,2.733650396,0.156129352,-9999,-9999,3.92E-05,2.25212962
C51077,Virginia,VA,Grayson,-9999,-9999,0.371569663,10.56032512,0.000566193,4.357237191,0,0.028319473,0.61130172,0.01,35.49716993,1.25,2.60381658,0.093737773,-9999,-9999,8.71E-05,5.759110235
C51079,Virginia,VA,Greene,-9999,-9999,0.188501651,3.230629794,0.000318857,2.581291984,0.419181663,0.066364375,0.933308402,0.01,42.79807601,2.125,3.518304928,0.055291636,-9999,-9999,0.000974784,3.596601612
C51081,Virginia,VA,Greensville,-9999,-9999,0,8.004337893,0.000269463,2.755792243,0.866515853,0.186456747,1.106019585,0.01,62.56058338,0.291666667,0.706943102,0.174510567,-9999,-9999,1.84E-05,1.485099023
C51083,Virginia,VA,Halifax,-9999,-9999,0,10.82254171,0.00022355,4.252717582,0.247687762,0.077418306,1.713566067,0.01,51.12518423,4.625,2.510757121,0.263581014,-9999,-9999,4.33E-05,2.291290486
C51085,Virginia,VA,Hanover,-9999,3.687000001,3.60E-06,5.367552202,0.000624092,2.551870296,0.682380477,0.105350419,1.211594646,0.010000006,56.89285041,0.833333333,2.252974944,0.281802591,-9999,-9999,1.07E-05,2.250149396
C51087,Virginia,VA,Henrico,-9999,3.687000001,0,5.889360395,0.000549238,2.470539064,0.665927794,0.133312749,1.241106972,0.01,67.65828618,0.791666667,1.715519445,0.137234602,-9999,-9999,1.04E-05,1.833676775
C51089,Virginia,VA,Henry,-9999,-9999,0,9.231083128,0.000297019,5.121521174,1.21E-05,0.075867916,1.468388062,0.01,55.35732787,1.833333333,3.218340289,0.096970281,-9999,-9999,6.91E-05,2.103462155
C51091,Virginia,VA,Highland,-9999,-9999,0.967724018,1.590909091,0.000178847,1.85686982,0.000331828,0.02000491,0.300066355,0.01,27.94671613,0.583333333,1.633584079,0.039156082,-9999,-9999,0.001116371,6.910513554
C51093,Virginia,VA,Isle of Wight,-9999,3.653329427,0,2.591481509,0.000300004,2.458342065,1.052283122,0.271091413,1.321251394,0.011312068,75.87533083,0.541666667,0.781390365,0.179940007,-9999,-9999,2.40E-05,1.122614533
C51095,Virginia,VA,James City,-9999,3.687,0,2.632095734,0.000319496,2.509966877,0.891712883,0.249587754,1.586137545,0.011625056,79.21039547,0.416666667,0.93466773,0.079638499,-9999,-9999,1.47E-05,1.12396927
C51097,Virginia,VA,King and Queen,-9999,3.690698607,0,4.338338298,0.000317643,2.384225325,0.721057906,0.158275624,1.087037583,0.01,65.45955885,0.541666667,1.796017984,0.190785665,-9999,-9999,1.31E-05,1.883218431
C51099,Virginia,VA,King George,-9999,3.688948829,0.062523788,3.226361605,0.000336309,3.312026999,0.812824557,0.109538866,0.615345173,0.010097592,58.99069237,0.416666667,4.462374196,0.122432334,-9999,-9999,1.56E-05,2.376011115
C51101,Virginia,VA,King William,-9999,3.690660176,0,5.122824837,0.000361548,2.393350865,0.707664672,0.152805701,1.145690587,0.01,62.81092196,0.541666667,1.687946804,0.1699561,-9999,-9999,1.10E-05,1.935800059
C51103,Virginia,VA,Lancaster,-9999,3.687,0,3.241619793,0.000410409,2.861576433,1.023653486,0.245713972,1.470081298,0.01377667,86.9687115,0.333333333,1.84065833,0.073511412,-9999,-9999,2.68E-05,2.132611429
C51105,Virginia,VA,Lee,-9999,-9999,0.123864043,11.96932766,0.000992082,3.044777095,0,0.00917712,0.134008339,0.01,50.96448879,0.583333333,4.815717326,0.089548966,-9999,-9999,0.005267769,2.724704968
C51107,Virginia,VA,Loudoun,-9999,-9999,0.164946687,3.529839882,0.00020932,4.149043664,0.86855686,0.095565701,0.582676338,0.01,49.2370671,3.083333333,7.337674945,0.384780965,-9999,-9999,0.000330851,3.55502691
C51109,Virginia,VA,Louisa,-9999,-9999,6.28E-05,5.449854987,0.000650836,2.987563033,0.619181313,0.085505696,0.78593554,0.01,54.22492549,0.5,3.424599327,0.25866666,-9999,-9999,0.000307205,2.599152746
C51111,Virginia,VA,Lunenburg,-9999,-9999,0,9.65047445,0.000300281,2.965540091,0.557275542,0.122060283,1.185016368,0.01,58.23629651,0.416666667,1.617389269,0.172094801,-9999,-9999,2.17E-05,1.609907121
C51113,Virginia,VA,Madison,-9999,-9999,0.172217506,3.646067564,0.000295804,3.139159501,0.421243782,0.076772397,0.69878907,0.01,49.31064115,2.375,4.332104112,0.161160795,-9999,-9999,0.000902865,3.351782772
C51115,Virginia,VA,Mathews,-9999,3.687,0,1.472497469,0.000428526,2.693299128,1.178358429,0.296262981,1.241239941,0.014638837,105.260938,0.375,1.475728064,0.044477279,-9999,-9999,1.74E-05,1.63157321
C51117,Virginia,VA,Mecklenburg,-9999,-9999,0,11.48476257,0.000255449,3.414596658,0.557275542,0.138893162,1.391853287,0.01,54.75315632,0.75,1.37843071,0.267953908,-9999,-9999,2.85E-05,1.486068111
C51119,Virginia,VA,Middlesex,-9999,3.687000001,0,2.555681273,0.000397157,2.889504811,1.117710565,0.251522562,1.571062817,0.013883234,97.86910751,0.375,1.600784843,0.071686279,-9999,-9999,1.13E-05,1.977780906
C51121,Virginia,VA,Montgomery,-9999,-9999,0.247166219,2.176482972,0.000464587,4.346806016,0,0.02492755,0.43040466,0.01,37.3078142,2.166666667,2.78975475,0.049416651,-9999,-9999,2.47E-05,3.33681553
C51125,Virginia,VA,Nelson,-9999,-9999,0.167818826,5.644518293,0.000311967,2.65402532,0.363201362,0.070263887,1.108375873,0.01,44.54961737,2.25,2.840173173,0.131941809,-9999,-9999,0.000796168,3.743106462
C51127,Virginia,VA,New Kent,-9999,3.687,0,3.730340117,0.000332899,2.361395067,0.745510504,0.156306762,1.148933127,0.01,69.53479599,0.625,1.609635253,0.132122795,-9999,-9999,1.25E-05,1.429396047
C51131,Virginia,VA,Northampton,-9999,3.716240955,0,0.585370466,0.00052638,1.990232116,1.005297935,0.411365423,0.282306483,0.016210669,72.33742664,0.333333333,0.991011644,0.079716281,-9999,-9999,4.54E-05,1.611803345
C51133,Virginia,VA,Northumberland,-9999,3.675707841,0,3.217795257,0.00029075,2.295670966,0.829127882,0.184101853,0.848627474,0.011158679,69.52657943,0.333333333,2.460963235,0.10723068,-9999,-9999,0.00011194,2.211007686
C51135,Virginia,VA,Nottoway,-9999,-9999,0,8.117720408,0.00045505,2.65307194,0.619253928,0.12188519,1.228124204,0.01,61.82740371,0.333333333,1.547150838,0.141341072,-9999,-9999,2.75E-05,1.67196794
C51137,Virginia,VA,Orange,-9999,-9999,0.062106326,4.023504197,0.000400187,3.37506545,0.744276704,0.081818713,0.559150335,0.01,51.22800151,1.708333333,4.518414074,0.194005923,-9999,-9999,0.000613332,2.792002297
C51139,Virginia,VA,Page,-9999,-9999,0.174789432,2.284404096,0.000216722,2.809833928,0.235252853,0.064286132,0.905140519,0.01,31.8296185,1.666666667,4.088821231,0.108269236,-9999,-9999,0.001989996,3.748164534
C51141,Virginia,VA,Patrick,-9999,-9999,8.53E-05,8.493689312,0.000381323,5.146285647,0,0.064641459,1.165798196,0.01,52.07300083,1.583333333,3.206108384,0.112428038,-9999,-9999,8.65E-05,3.097405432
C51143,Virginia,VA,Pittsylvania,-9999,-9999,0,9.660845553,0.000246506,4.618154527,0.123805745,0.076268738,1.813765147,0.01,49.39009777,2.416666667,3.038635415,0.266608628,-9999,-9999,0.000203613,2.228947677
C51145,Virginia,VA,Powhatan,-9999,-9999,0,6.725783281,0.000694726,2.558673902,0.686042785,0.099424295,1.223745688,0.01,57.39317915,0.5,2.087377338,0.136507407,-9999,-9999,2.41E-05,2.363427263
C51147,Virginia,VA,Prince Edward,-9999,-9999,0,9.545454545,0.00036398,2.861794933,0.557275542,0.094803724,1.258748001,0.01,53.76131799,0.25,2.154722047,0.143747362,-9999,-9999,5.43E-05,2.167182663
C51149,Virginia,VA,Prince George,-9999,3.687,0,5.631190463,0.000393255,2.459898847,0.771082395,0.188184286,1.370227315,0.010373397,74.03141436,0.5,0.717115959,0.155779317,-9999,-9999,2.25E-05,1.478107092
C51153,Virginia,VA,Prince William,-9999,3.734880744,0.062059124,1.798694159,0.000244676,4.06615886,0.926933098,0.085030039,0.555862728,0.010168048,57.29547227,3.458333333,6.975686589,0.24669676,-9999,-9999,2.55E-05,2.840442587
C51155,Virginia,VA,Pulaski,-9999,-9999,0.247807365,2.312012426,0.000534459,4.54723576,0,0.017637442,0.494370645,0.01,36.81866307,1.458333333,2.70167827,0.048380559,-9999,-9999,1.48E-05,3.283442103
C51157,Virginia,VA,Rappahannock,-9999,-9999,0.175395091,3.376920283,0.000227646,3.682146089,0.421236285,0.090388927,0.718888146,0.01,47.52498234,1.791666667,6.114573532,0.155993252,-9999,-9999,0.000977361,3.363472069
C51159,Virginia,VA,Richmond,-9999,3.685631097,0,4.924231927,0.000337719,2.844650776,0.828511283,0.161861654,0.828722288,0.011150304,70.21840939,0.708333333,3.339793588,0.120306941,-9999,-9999,6.70E-05,2.623636684
C51161,Virginia,VA,Roanoke,-9999,-9999,0.123747178,2.513400892,0.000387643,4.480066762,0,0.052597744,0.550923169,0.041243932,42.38890903,2.083333333,3.36626671,0.042365394,-9999,-9999,1.56E-05,3.399246099
C51163,Virginia,VA,Rockbridge,-9999,-9999,0.123781263,3.676680313,0.00023815,2.849507581,8.54E-06,0.056917815,0.900617107,0.03507545,38.32650054,2.125,2.825929052,0.100509022,-9999,-9999,0.00250147,3.8977975
C51165,Virginia,VA,Rockingham,-9999,-9999,0.135264318,2.089001073,0.000200957,2.25058162,0.123127033,0.049789252,0.711311279,0.014653885,31.50199687,2.458333333,2.967110293,0.21987759,-9999,-9999,0.002154922,3.839746871
C51167,Virginia,VA,Russell,-9999,-9999,0.433654887,7.954362657,0.000621307,3.362768284,0,0.022240916,0.17398682,0.02027334,50.24038807,0.916666667,3.093707912,0.054895351,-9999,-9999,0.005476935,3.53129854
C51169,Virginia,VA,Scott,-9999,-9999,0.123939447,12.53163465,0.000759475,3.07047934,0,0.010552601,0.065214939,0.031193604,54.801539,0.916666667,3.86403641,0.08653337,-9999,-9999,0.002700189,2.539678944
C51171,Virginia,VA,Shenandoah,-9999,-9999,0.124239216,2.594637539,0.000174657,2.896585329,0.18644611,0.062006582,0.785563109,0.01,31.21892555,2.958333333,4.296321812,0.190281932,-9999,-9999,0.001943523,3.728146404
C51173,Virginia,VA,Smyth,-9999,-9999,0.309829548,7.353482208,0.000607698,3.725238259,0,0.023464096,0.353106231,0.01,39.70560517,1.333333333,2.527635975,0.054336631,-9999,-9999,0.00010658,4.026590857
C51175,Virginia,VA,Southampton,-9999,0.012,0,4.392465431,0.00026506,2.467472071,0.926319428,0.216528816,1.026369253,0.01,67.61756264,0.708333333,0.661432976,0.357850645,-9999,-9999,2.20E-05,1.235276563
C51177,Virginia,VA,Spotsylvania,-9999,3.76,0.061480535,3.803245538,0.000486607,3.626813125,0.799325255,0.081818713,0.456924536,0.01,51.11869559,1.458333333,4.846659858,0.272434195,-9999,-9999,1.72E-05,2.398245237
C51179,Virginia,VA,Stafford,-9999,3.687829149,0.06332242,2.546141557,0.000298329,3.951183878,0.823578048,0.083509137,0.51507365,0.010206606,52.23138795,1.791666667,6.262507335,0.193227302,-9999,-9999,1.37E-05,2.597557982
C51181,Virginia,VA,Surry,-9999,3.687,0,2.936470792,0.000327615,2.460074877,0.887155433,0.234792451,1.545507401,0.011017691,77.32042562,0.541666667,0.749365251,0.158374437,-9999,-9999,1.10E-05,1.092036899
C51183,Virginia,VA,Sussex,-9999,-9999,0,5.449955925,0.000316038,2.591332923,0.805276478,0.190934044,1.158276163,0.01,71.27080807,0.583333333,0.647008865,0.292197693,-9999,-9999,2.31E-05,1.486610253
C51185,Virginia,VA,Tazewell,-9999,-9999,0.309597523,3.266529798,0.000573764,3.579524018,0,0.021703208,0.337357763,0.016653544,40.53369867,2.541666667,2.357039031,0.052866011,-9999,-9999,0.002861233,4.39628483
C51187,Virginia,VA,Warren,-9999,-9999,0.134345075,2.545454545,0.000205427,3.429280086,0.307556552,0.0777418,0.680647788,0.010001071,39.26911612,2.333333333,5.529500784,0.117440614,-9999,-9999,0.001186888,3.665297327
C51191,Virginia,VA,Washington,-9999,-9999,0.433065636,11.44024939,0.000653093,3.540900947,0,0.020909134,0.216522941,0.01,48.37329301,1.041666667,2.854132534,0.086799316,-9999,-9999,0.000154504,3.402658565
C51193,Virginia,VA,Westmoreland,-9999,3.64802819,0,4.66606348,0.000302588,3.003069938,0.800560449,0.145922295,0.786074072,0.010774027,71.23956881,0.5,3.650897805,0.148066914,-9999,-9999,6.05E-05,2.535159987
C51195,Virginia,VA,Wise,-9999,-9999,0.432406039,8.058546031,0.000652836,3.27975904,0,0.016624538,0.134008343,0.034487578,51.59931028,0.833333333,4.133103316,0.060961311,-9999,-9999,0.014618358,4.262288103
C51197,Virginia,VA,Wythe,-9999,-9999,0.309633299,3.232650316,0.000562442,4.087900181,0,0.023376775,0.496723529,0.01,33.68663117,1.666666667,2.503941192,0.065224717,-9999,-9999,1.55E-05,2.972574476
C51199,Virginia,VA,York,-9999,3.687,0,1.547273818,0.000287691,2.547843939,0.905752346,0.267291892,1.693664922,0.011741939,80.39601289,0.583333333,0.79483011,0.058833986,-9999,-9999,1.63E-05,1.002962497
C51510,Virginia,VA,Alexandria,-9999,3.762,0.061717095,2.635059209,0.000185957,3.964827893,1.043352926,0.096864717,0.479337502,0.010000002,59.38762021,1.166666667,7.706518854,0.011477436,-9999,-9999,1.00E-05,2.69588173
C51520,Virginia,VA,Bristol,-9999,-9999,0.433123594,14.02781461,0.000690445,3.202008626,0,0.013135487,0.047076912,0.01,56.71915073,0.458333333,3.38738263,0.001958489,-9999,-9999,1.00E-05,3.403113951
C51530,Virginia,VA,Buena Vista,-9999,-9999,0.123839009,3.89276966,0.00024193,3.401360264,8.54E-06,0.058441938,1.176295415,0.01,35.37827785,0.458333333,3.089612692,0.001087435,-9999,-9999,0.000826198,3.900928797
C51540,Virginia,VA,Charlottesville,-9999,-9999,0.12383903,3.988247178,0.000414514,2.534310874,0.433436604,0.070130337,0.938058523,0.010000002,53.71612252,0.75,2.850093906,0.002878108,-9999,-9999,0.00045,3.405573317
C51550,Virginia,VA,Chesapeake,-9999,3.646983279,0,1.27367907,0.000189821,1.531726429,1.062830743,0.245456142,0.878499113,0.01,72.06319684,1.125,0.590442869,0.156059602,-9999,-9999,3.76E-05,0.995006755
C51570,Virginia,VA,Colonial Heights,-9999,3.687000001,0,5.439578438,0.00032778,2.365356426,0.616267752,0.181170008,1.325193568,0.01,65.44106313,0.291666667,0.692563421,0.00446013,-9999,-9999,2.31E-05,1.657689673
C51580,Virginia,VA,Covington,-9999,-9999,0.309597523,1.624193857,0.000302204,3.510901884,0,0.023376775,0.506253722,0.01,29.35975419,0.291666667,2.528877694,0.000712772,-9999,-9999,1.00E-05,3.777089783
C51590,Virginia,VA,Danville,-9999,-9999,0,10.31882659,0.00022151,5.057470486,0.123824533,0.081415337,1.782666959,0.012952076,47.29693252,1.875,3.109954559,0.012286565,-9999,-9999,1.42E-05,2.228841588
C51595,Virginia,VA,Emporia,-9999,-9999,0,7,0.000317485,2.656848544,0.866873065,0.192858395,1.116736152,0.01,62.47517008,0.375,0.631291054,0.004202851,-9999,-9999,1.00E-05,1.486068111
C51600,Virginia,VA,Fairfax,-9999,-9999,0.061919505,1.909090909,0.000206726,4.27212334,0.990712074,0.099351294,0.580702799,0.01,57.29357042,0.791666667,7.924559469,0.004800488,-9999,-9999,1.00E-05,2.786377709
C51610,Virginia,VA,Falls Church,-9999,-9999,0.061919492,2.545454545,0.000189095,4.27212417,1.049400158,0.099351314,0.580702912,0.010000002,61.11991664,0.416666667,7.924561009,0.001706743,-9999,-9999,1.00E-05,2.727688967
